3274.9399609437746,3311.0959862192603,3244.2607058789977,3114.0977294881495,3119.054198422906,3142.0519109192574,3106.499280593635,3158.1909127196786,3054.862459376363,3075.8197282189635,3030.466347301948,3055.462491352964,3082.120851302647,3073.6890470048975,3055.2185608450095,3050.6034865302327,2988.070462392955,3035.8912338942823,3022.973527429088,2999.78972912401,2982.4523040375816,2923.306049178885,2938.847602472082,2940.0786876424518,2937.1580663194527,2972.7546496216883
3248.350417708634,3236.213453467453,3208.988883159296,3185.69264013592,3146.2611094781746,3164.9283476914384,3158.337055484899,3107.0728804706773,3095.4492929233197,3015.087624471917,3014.266569500845,3039.690854060245,3094.951119645966,3048.199431673746,3045.3032626067743,2991.372657403599,3011.9074502727135,2982.7126044613833,2941.4085094521506,3005.627080393556,2960.611410027598,2944.593222373907,2940.584603765681,2928.0911286255587,2930.2270637627944,2949.710477997509
3198.3296418972586,3192.3317248069943,3135.2648256695447,3136.161185343297,3073.314314003194,3073.9406280502526,3091.608482471667,3076.491397071025,2997.510842064314,3014.516530407743,3009.200521535379,3057.4858920155734,3055.5087740415206,3044.2084855989174,3125.370455676236,3006.3016550087223,2949.803714755893,2931.024438701645,2938.4862598500713,2913.9994736155168,2958.006805445692,2948.770448525112,2993.425540554911,2994.9474764803217,2952.479441681825,2944.460633570916
3212.5673072677696,3197.2169332527324,3170.1421021504116,3127.2141635415705,3068.12639751808,3094.2622558791945,3023.1883797516693,3037.395750098792,3037.500671654688,2975.4705196318646,3053.458807329074,3047.9609913776153,3025.4495056866613,3100.1622865236927,3079.3191830403084,3015.5911391613668,2991.0176895446316,2973.868163857866,2949.959618344039,2934.307428113133,2967.617165822038,2977.506992202846,3027.9970302339657,3050.1968080433144,3030.3625468216164,2996.737269651477
3281.9427208683032,3219.4093027209515,3117.9698866709964,3074.341200164031,3110.692338874563,3061.6090071779663,3043.005536145022,3041.6792356019732,3021.0558318628737,3029.0787030893425,2996.4880407980622,2979.9569046067036,2997.0923554339133,3047.263164710275,2981.2890592511026,2995.861060791035,2925.745529833304,2977.9892832693404,2939.3675943851,2945.85399778576,2947.2288249640956,2967.6979007968916,3056.8855102787916,3092.4125434786733,3041.543858303132,2960.0505191532
3255.699537623112,3148.3385013209195,3115.528869245141,3113.293332253185,3085.7207355278597,3052.6865610986783,3012.1089751160825,3030.6354891055007,3018.6466660117785,3010.1490664900866,2992.3092870697456,3009.5215936710097,3021.08975084167,2975.190573878747,2983.7920568798204,2998.8223922308525,2967.287338183288,2979.3639130846746,2968.6607638564888,2983.114481000065,2924.805325716376,2955.2443978078786,3031.177332421088,3011.4116714789884,3014.8409370645963,3001.802565754013
3241.9370400057774,3173.5893169816068,3127.853707895375,3129.5938689702157,3078.518418121332,3037.819187135809,3079.001581823143,3075.1065750017933,3031.128421057058,2996.1610739176504,2971.5238495548515,2984.664009190536,3020.8682155318434,2994.119196454179,3006.0421001472682,2990.90369892982,3009.272921123077,3008.4547594724922,2997.4078895276457,2971.91128509028,2965.4490094563403,2971.7927689924004,2961.7316628587537,2990.401878374134,3004.2115159668706,3044.4564749313363
3222.427985777355,3228.482876699263,3127.131031690842,3121.8499260065614,3139.279304078286,3065.710817061741,3032.553403662387,3013.559759151169,3054.5523019346037,3011.6571457588325,2983.6742244142597,2953.2435116044544,3013.0903499906817,2972.973238898126,3011.7507108693367,2958.828297992075,2987.5704888130413,3005.2791188868446,2995.8137036788967,3046.9329824707065,3062.994769337118,3013.8841521596023,2968.179862190707,2956.804660291371,3022.780075095839,3069.5941767633185
3241.579640805158,3208.602438934002,3199.7046895842263,3181.235960401371,3120.766112284926,3069.222948471443,3027.9474900761293,3050.787887393966,3002.3253784334356,3013.8243452134393,2976.192095019312,3023.017206364402,3016.90707345219,2975.4001520823554,2982.2276466556546,2973.497459276061,2992.2011896710906,2996.3759836256263,3019.202727695268,3025.1702946605365,3050.3270057881705,3029.040215926809,2980.7762050197102,3000.4775925279205,2998.6124644111765,3045.9426148316925
3241.213831034611,3262.1256423277737,3225.5109978869027,3171.2066695366143,3126.0214841311667,3093.1003315008247,3075.8363879900553,3028.9131250042815,3065.858174899681,3016.994331263188,2984.4152529573835,3035.3522854725425,2998.5199347857183,3048.6075602714045,3005.8561354457015,2985.7922102248235,2974.1500714713734,2951.6367144955566,3005.6907863824176,3012.481232789148,3062.6214540704973,3058.522376999063,3025.101346212308,2996.784828760456,3039.5034600093754,3049.89743891758
3204.5582994455713,3267.780547733084,3247.801377795493,3177.5402876199223,3160.950933636005,3118.297101403549,3079.06732330176,3042.0232508041076,3069.07764822021,3075.912928227873,3019.6168551373676,3024.3910130518657,3082.9643828924295,3029.113452724263,3008.757623399931,2975.4298185591656,2981.501524500836,2978.5668293888943,2974.4293791499563,2974.577689795281,3012.093036935337,3047.563575555373,3051.0130752990203,3035.4378248109556,3081.126017995527,3078.2485445779075
3199.901596482242,3213.7136637541284,3290.153706919825,3276.7848104506725,3293.5579652516885,3193.5397256983997,3162.6422512251665,3078.1648036951206,3089.4101299399867,3106.672804139264,3121.3076757045765,3065.775370849707,3099.7679594833075,3064.8728784575464,3066.7605724274813,2995.5392277782166,2991.849360958687,2996.937486216746,3016.630490863535,2953.153570454161,3011.584741515681,3038.8667492809213,3091.346828599777,3094.348922181682,3080.086316775858,3045.76533187579
3250.58423990934,3286.7250458284584,3317.506241766957,3416.1434702324996,3341.241165742067,3295.9326391088807,3210.8854073883017,3161.991210237533,3143.087465036442,3094.734117739637,3130.2362183885416,3129.3754310083286,3115.8545341437675,3103.843621544596,3080.659372958974,2981.695069209678,3019.7235714650274,3040.158170512415,3029.532861124133,3022.0961568261346,2999.7060702346853,3078.124552630123,3103.164060022138,3092.063427460751,3126.142435164027,3159.1838383662352
3206.5632662265994,3270.8855019793587,3319.06840510751,3373.4610664530514,3315.3220427459664,3232.2212832056,3184.093395009581,3147.472262902284,3199.2556166294476,3133.361719268081,3183.1681719973944,3181.4499678193465,3129.815637123079,3085.181246603327,3027.438960318376,2997.552389516007,2999.7357064347425,3036.07986802513,3031.792055592071,3018.2524926795404,3035.6847947945103,3033.5557224427594,3069.592431041479,3108.99311441487,3107.8818169966858,3156.0391556095983
3161.105167804248,3194.8348837858875,3264.7161088382227,3276.463466693541,3243.6816919855987,3189.685971191692,3199.7605083561093,3152.605603822261,3141.1816478699643,3109.474368052719,3146.427482503691,3143.9067343871284,3135.529964228243,3094.0934076898648,3031.67076471831,2996.5737703781265,3030.8378879965776,3104.508278722807,3072.710925788427,3026.188008646339,3009.6383705237204,3030.0805978564513,3047.9942264891483,3119.2995658760537,3132.11221858714,3194.471714570145
3196.823127905463,3248.5273935514733,3265.748050445454,3263.0746307685595,3193.0407643058143,3119.7869363396844,3127.9629638291685,3136.717264328498,3101.240420498683,3113.8062478716133,3122.1350847167096,3158.5837419382656,3132.8500400597286,3078.557400702755,3059.1417186755616,3028.2905185826685,3038.406547377709,3121.7593000160514,3097.6311350039855,3110.113746872798,3082.3868327376335,3073.7509038964026,3076.814979629091,3085.9818501192735,3119.8605700024577,3151.1408545712875
3194.3971051663148,3203.8945141365175,3234.8513390371495,3197.4275577605663,3119.1544163494573,3098.941132569708,3072.2343152603344,3098.158190107912,3062.2756543683736,3064.0016130164295,3053.7948595084677,3121.4572080753574,3159.51531811204,3095.1642928751126,3044.094950991374,3005.819378457438,3041.524302809177,3127.884166811171,3083.367322189391,3157.166155210306,3091.101149986883,3104.0366685977565,3085.252628042732,3031.2653258827436,3074.5492940784843,3112.1629441576997
